@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID
RM2|P|C47315	1139_AF	85413
RM2|P|C43143	1139_AF	85413
RM2|P|C29535	1139_AF	85413
RM2|P|C53788	1139_AF	85413
RM2|P|C9848	1139_AF	85413
RM2|P|C55477	1139_AF	85413
RM2|P|C11435	1139_AF	85413
RM2|P|C6524	1139_AF	85413
RM2|P|C52253	1139_AF	85413
RM2|P|C57065	1139_AF	85413
RM2|P|C5492	1139_AF	85413
RM2|P|C53718	1139_AF	85413
RM2|P|C14121	1139_AF	85413
RM2|P|C12952	1139_AF	85413
RM2|P|C9137	1139_AF	85413
RM2|P|C40442	1139_AF	85413
RM2|P|C22799	1139_AF	85413
RM2|P|C48473	1139_AF	85413
RM2|P|C13727	1139_AF	85413
RM2|P|C48621	1139_AF	85413
RM2|P|C54902	1139_AF	85413
RM2|P|C33405	1139_AF	85413
RM2|P|C29112	1139_AF	85413
RM2|P|C52276	1139_AF	85413
RM2|P|C61440	1139_AF	85413
RM2|P|C23070	1139_AF	85413
RM2|P|C7031	1139_AF	85413
RM2|P|C48519	1139_AF	85413
RM2|P|C31149	1139_AF	85413
RM2|P|C15379	1139_AF	85413
RM2|P|C41700	1139_AF	85413
RM2|P|C59739	1139_AF	85413
RM2|P|C19491	1139_AF	85413
RM2|P|C18380	1139_AF	85413
RM2|P|C15178	1139_AF	85413
RM2|P|C52369	1139_AF	85413
RM2|P|C45002	1139_AF	85413
RM2|P|C57574	1139_AF	85413
RM2|P|C40440	1139_AF	85413
RM2|P|C32116	1139_AF	85413
RM2|P|C22814	1139_AF	85413
RM2|P|C33501	1139_AF	85413
RM2|P|C11969	1139_AF	85413
RM2|P|C34712	1139_AF	85413
RM2|P|C49179	1139_AF	85413
RM2|P|C28173	1139_AF	85413
RM2|P|C33679	1139_AF	85413
RM2|P|C32425	1139_AF	85413
RM2|P|C29681	1139_AF	85413
RM2|P|C47536	1139_AF	85413
RM2|P|C36340	1139_AF	85413
RM2|P|C46059	1139_AF	85413
RM2|P|C29920	1139_AF	85413
RM2|P|C50458	1139_AF	85413
RM2|P|C5490	1139_AF	85413
RM2|P|C14875	1139_AF	85413
RM2|P|C38331	1139_AF	85413
RM2|P|C12386	1139_AF	85413
RM2|P|C21440	1139_AF	85413
RM2|P|C61983	1139_AF	85413
RM2|P|C23905	1139_AF	85413
RM2|P|C56536	1139_AF	85413
RM2|P|C41606	1139_AF	85413
RM2|P|C29987	1139_AF	85413
RM2|P|C19980	1139_AF	85413
RM2|P|C62007	1139_AF	85413
RM2|P|C14633	1139_AF	85413
RM2|P|C63382	1139_AF	85413
RM2|P|C25394	1139_AF	85413
RM2|P|C12395	1139_AF	85413
RM2|P|C60194	1139_AF	85413
RM2|P|C33175	1139_AF	85413
RM2|P|C60978	1139_AF	85413
RM2|P|C36309	1139_AF	85413
RM2|P|C40178	1139_AF	85413
RM2|P|C2839	1139_AF	85413
RM2|P|C32290	1139_AF	85413
RM2|P|C22879	1139_AF	85413
RM2|P|C16660	1139_AF	85413
RM2|P|C30493	1139_AF	85413
RM2|P|C4120	1139_AF	85413
RM2|P|C55570	1139_AF	85413
RM2|P|C39409	1139_AF	85413
RM2|P|C10268	1139_AF	85413
RM2|P|C45714	1139_AF	85413
RM2|P|C21315	1139_AF	85413
RM2|P|C1849	1139_AF	85413
RM2|P|C38360	1139_AF	85413
RM2|P|C13329	1139_AF	85413
RM2|P|C18509	1139_AF	85413
RM2|P|C44366	1139_AF	85413
RM2|P|C24594	1139_AF	85413
RM2|P|C41365	1139_AF	85413
RM2|P|C58287	1139_AF	85413
RM2|P|C60143	1139_AF	85413
RM2|P|C30740	1139_AF	85413
RM2|P|C9373	1139_AF	85413
RM2|P|C3210	1139_AF	85413
RM2|P|C24310	1139_AF	85413
RM2|P|C21545	1139_AF	85413
RM2|P|C60679	1139_AF	85413
RM2|P|C45920	1139_AF	85413
RM2|P|C8019	1139_AF	85413
RM2|P|C687	1139_AF	85413
RM2|P|C34737	1139_AF	85413
RM2|P|C12292	1139_AF	85413
RM2|P|C57750	1139_AF	85413
RM2|P|C54823	1139_AF	85413
RM2|P|C62441	1139_AF	85413
RM2|P|C42831	1139_AF	85413
RM2|P|C18403	1139_AF	85413
RM2|P|C57815	1139_AF	85413
RM2|P|C22165	1139_AF	85413
RM2|P|C47811	1139_AF	85413
RM2|P|C55610	1139_AF	85413
RM2|P|C45247	1139_AF	85413
RM2|P|C35922	1139_AF	85413
RM2|P|C50637	1139_AF	85413
RM2|P|C45408	1139_AF	85413
RM2|P|C59169	1139_AF	85413
RM2|P|C33387	1139_AF	85413
RM2|P|C21773	1139_AF	85413
RM2|P|C11480	1139_AF	85413
RM2|P|C24235	1139_AF	85413
RM2|P|C50600	1139_AF	85413
RM2|P|C46470	1139_AF	85413
RM2|P|C48320	1139_AF	85413
RM2|P|C32339	1139_AF	85413
RM2|P|C22321	1139_AF	85413
RM2|P|C41091	1139_AF	85413
RM2|P|C9029	1139_AF	85413
RM2|P|C49158	1139_AF	85413
RM2|P|C52929	1139_AF	85413
RM2|P|C25729	1139_AF	85413
RM2|P|C24489	1139_AF	85413
RM2|P|C32803	1139_AF	85413
RM2|P|C5625	1139_AF	85413
RM2|P|C50685	1139_AF	85413
RM2|P|C13977	1139_AF	85413
RM2|P|C37452	1139_AF	85413
RM2|P|C15559	1139_AF	85413
RM2|P|C42078	1139_AF	85413
RM2|P|C10492	1139_AF	85413
RM2|P|C19004	1139_AF	85413
RM2|P|C55510	1139_AF	85413
RM2|P|C62497	1139_AF	85413
RM2|P|C40384	1139_AF	85413
RM2|P|C27169	1139_AF	85413
RM2|P|C28000	1139_AF	85413
RM2|P|C5223	1139_AF	85413
RM2|P|C3271	1139_AF	85413
RM2|P|C15206	1139_AF	85413
RM2|P|C46836	1139_AF	85413
RM2|P|C55563	1139_AF	85413
RM2|P|C12465	1139_AF	85413
RM2|P|C6927	1139_AF	85413
RM2|P|C30426	1139_AF	85413
RM2|P|C38864	1139_AF	85413
RM2|P|C1105	1139_AF	85413
RM2|P|C14451	1139_AF	85413
RM2|P|C58518	1139_AF	85413
RM2|P|C63276	1139_AF	85413
RM2|P|C35213	1139_AF	85413
RM2|P|C1913	1139_AF	85413
RM2|P|C20944	1139_AF	85413
RM2|P|C54749	1139_AF	85413
RM2|P|C19197	1139_AF	85413
RM2|P|C5691	1139_AF	85413
RM2|P|C24383	1139_AF	85413
RM2|P|C23102	1139_AF	85413
RM2|P|C11926	1139_AF	85413
RM2|P|C24292	1139_AF	85413
RM2|P|C22804	1139_AF	85413
RM2|P|C58315	1139_AF	85413
RM2|P|C38381	1139_AF	85413
RM2|P|C10700	1139_AF	85413
RM2|P|C19864	1139_AF	85413
RM2|P|C62000	1139_AF	85413
RM2|P|C40273	1139_AF	85413
RM2|P|C4311	1139_AF	85413
RM2|P|C42684	1139_AF	85413
RM2|P|C23548	1139_AF	85413
RM2|P|C16741	1139_AF	85413
RM2|P|C32209	1139_AF	85413
RM2|P|C18924	1139_AF	85413
RM2|P|C45257	1139_AF	85413
RM2|P|C34286	1139_AF	85413
RM2|P|C20969	1139_AF	85413
RM2|P|C13966	1139_AF	85413
RM2|P|C22080	1139_AF	85413
RM2|P|C41855	1139_AF	85413
RM2|P|C28803	1139_AF	85413
RM2|P|C14185	1139_AF	85413
RM2|P|C62409	1139_AF	85413
RM2|P|C10443	1139_AF	85413
RM2|P|C36284	1139_AF	85413
RM2|P|C6695	1139_AF	85413
RM2|P|C4096	1139_AF	85413
RM2|P|C58219	1139_AF	85413
RM2|P|C45723	1139_AF	85413
RM2|P|C43702	1139_AF	85413
RM2|P|C33924	1139_AF	85413
RM2|P|C30919	1139_AF	85413
RM2|P|C49254	1139_AF	85413
RM2|P|C17279	1139_AF	85413
RM2|P|C24129	1139_AF	85413
RM2|P|C15034	1139_AF	85413
RM2|P|C44458	1139_AF	85413
RM2|P|C35525	1139_AF	85413
RM2|P|C53098	1139_AF	85413
RM2|P|C7432	1139_AF	85413
RM2|P|C689	1139_AF	85413
RM2|P|C28140	1139_AF	85413
RM2|P|C62507	1139_AF	85413
RM2|P|C29149	1139_AF	85413
RM2|P|C27732	1139_AF	85413
RM2|P|C14128	1139_AF	85413
RM2|P|C42708	1139_AF	85413
RM2|P|C27738	1139_AF	85413
RM2|P|C57328	1139_AF	85413
RM2|P|C62053	1139_AF	85413
RM2|P|C54034	1139_AF	85413
RM2|P|C49449	1139_AF	85413
RM2|P|C14188	1139_AF	85413
RM2|P|C30916	1139_AF	85413
RM2|P|C25798	1139_AF	85413
RM2|P|C49567	1139_AF	85413
RM2|P|C29111	1139_AF	85413
RM2|P|C23877	1139_AF	85413
RM2|P|C36592	1139_AF	85413
RM2|P|C60616	1139_AF	85413
RM2|P|C61860	1139_AF	85413
RM2|P|C44631	1139_AF	85413
RM2|P|C62030	1139_AF	85413
RM2|P|C5275	1139_AF	85413
RM2|P|C24802	1139_AF	85413
RM2|P|C21296	1139_AF	85413
RM2|P|C7327	1139_AF	85413
RM2|P|C21860	1139_AF	85413
RM2|P|C30279	1139_AF	85413
RM2|P|C49768	1139_AF	85413
RM2|P|C29272	1139_AF	85413
RM2|P|C1949	1139_AF	85413
RM2|P|C33350	1139_AF	85413
RM2|P|C32213	1139_AF	85413
RM2|P|C12602	1139_AF	85413
RM2|P|C17796	1139_AF	85413
RM2|P|C25006	1139_AF	85413
RM2|P|C27281	1139_AF	85413
RM2|P|C54680	1139_AF	85413
RM2|P|C63387	1139_AF	85413
RM2|P|C5981	1139_AF	85413
RM2|P|C41963	1139_AF	85413
RM2|P|C51138	1139_AF	85413
RM2|P|C58042	1139_AF	85413
RM2|P|C44608	1139_AF	85413
RM2|P|C1031	1139_AF	85413
RM2|P|C1731	1139_AF	85413
RM2|P|C51732	1139_AF	85413
RM2|P|C55914	1139_AF	85413
RM2|P|C20525	1139_AF	85413
RM2|P|C58810	1139_AF	85413
RM2|P|C57369	1139_AF	85413
RM2|P|C60282	1139_AF	85413
RM2|P|C38157	1139_AF	85413
RM2|P|C46457	1139_AF	85413
RM2|P|C21219	1139_AF	85413
RM2|P|C2449	1139_AF	85413
RM2|P|C41511	1139_AF	85413
RM2|P|C48363	1139_AF	85413
RM2|P|C45576	1139_AF	85413
RM2|P|C1970	1139_AF	85413
RM2|P|C11910	1139_AF	85413
RM2|P|C5683	1139_AF	85413
RM2|P|C40480	1139_AF	85413
RM2|P|C18580	1139_AF	85413
RM2|P|C36186	1139_AF	85413
RM2|P|C63159	1139_AF	85413
RM2|P|C42447	1139_AF	85413
RM2|P|C45180	1139_AF	85413
RM2|P|C4381	1139_AF	85413
RM2|P|C39565	1139_AF	85413
RM2|P|C13441	1139_AF	85413
RM2|P|C46195	1139_AF	85413
RM2|P|C51841	1139_AF	85413
RM2|P|C56181	1139_AF	85413
RM2|P|C42636	1139_AF	85413
RM2|P|C44573	1139_AF	85413
RM2|P|C16823	1139_AF	85413
RM2|P|C1758	1139_AF	85413
RM2|P|C24090	1139_AF	85413
RM2|P|C47989	1139_AF	85413
RM2|P|C5122	1139_AF	85413
RM2|P|C9236	1139_AF	85413
RM2|P|C58815	1139_AF	85413
RM2|P|C10332	1139_AF	85413
RM2|P|C25454	1139_AF	85413
RM2|P|C60825	1139_AF	85413
RM2|P|C53758	1139_AF	85413
RM2|P|C46180	1139_AF	85413
RM2|P|C15010	1139_AF	85413
RM2|P|C54238	1139_AF	85413
RM2|P|C36616	1139_AF	85413
RM2|P|C5111	1139_AF	85413
RM2|P|C62209	1139_AF	85413
RM2|P|C25942	1139_AF	85413
RM2|P|C4547	1139_AF	85413
RM2|P|C44595	1139_AF	85413
RM2|P|C11938	1139_AF	85413
RM2|P|C60964	1139_AF	85413
RM2|P|C3492	1139_AF	85413
RM2|P|C12703	1139_AF	85413
RM2|P|C11239	1139_AF	85413
RM2|P|C36665	1139_AF	85413
RM2|P|C43273	1139_AF	85413
RM2|P|C27272	1139_AF	85413
RM2|P|C44648	1139_AF	85413
RM2|P|C16985	1139_AF	85413
RM2|P|C34209	1139_AF	85413
RM2|P|C41086	1139_AF	85413
RM2|P|C27089	1139_AF	85413
RM2|P|C22892	1139_AF	85413
RM2|P|C49161	1139_AF	85413
RM2|P|C5074	1139_AF	85413
RM2|P|C53289	1139_AF	85413
RM2|P|C50229	1139_AF	85413
RM2|P|C57533	1139_AF	85413
RM2|P|C27971	1139_AF	85413
RM2|P|C54512	1139_AF	85413
RM2|P|C8003	1139_AF	85413
RM2|P|C37334	1139_AF	85413
RM2|P|C18228	1139_AF	85413
RM2|P|C5453	1139_AF	85413
RM2|P|C57504	1139_AF	85413
RM2|P|C54674	1139_AF	85413
RM2|P|C485	1139_AF	85413
RM2|P|C434	1139_AF	85413
RM2|P|C60477	1139_AF	85413
RM2|P|C53778	1139_AF	85413
RM2|P|C14891	1139_AF	85413
RM2|P|C11661	1139_AF	85413
RM2|P|C46054	1139_AF	85413
RM2|P|C40792	1139_AF	85413
RM2|P|C8970	1139_AF	85413
RM2|P|C30936	1139_AF	85413
RM2|P|C33671	1139_AF	85413
RM2|P|C49693	1139_AF	85413
RM2|P|C46443	1139_AF	85413
RM2|P|C59978	1139_AF	85413
RM2|P|C45727	1139_AF	85413
RM2|P|C33491	1139_AF	85413
RM2|P|C45121	1139_AF	85413
RM2|P|C43548	1139_AF	85413
RM2|P|C60173	1139_AF	85413
RM2|P|C22416	1139_AF	85413
RM2|P|C39090	1139_AF	85413
RM2|P|C4282	1139_AF	85413
RM2|P|C47596	1139_AF	85413
RM2|P|C16116	1139_AF	85413
RM2|P|C28279	1139_AF	85413
RM2|P|C38832	1139_AF	85413
RM2|P|C61341	1139_AF	85413
RM2|P|C62388	1139_AF	85413
RM2|P|C50076	1139_AF	85413
RM2|P|C58176	1139_AF	85413
RM2|P|C34193	1139_AF	85413
RM2|P|C17906	1139_AF	85413
RM2|P|C10405	1139_AF	85413
RM2|P|C3750	1139_AF	85413
RM2|P|C43363	1139_AF	85413
RM2|P|C1696	1139_AF	85413
RM2|P|C5183	1139_AF	85413
RM2|P|C15775	1139_AF	85413
RM2|P|C46189	1139_AF	85413
RM2|P|C4787	1139_AF	85413
RM2|P|C21642	1139_AF	85413
RM2|P|C9860	1139_AF	85413
RM2|P|C24996	1139_AF	85413
RM2|P|C15897	1139_AF	85413
RM2|P|C46534	1139_AF	85413
RM2|P|C8322	1139_AF	85413
RM2|P|C16999	1139_AF	85413
RM2|P|C14851	1139_AF	85413
RM2|P|C9343	1139_AF	85413
RM2|P|C41744	1139_AF	85413
RM2|P|C42753	1139_AF	85413
RM2|P|C18883	1139_AF	85413
RM2|P|C6245	1139_AF	85413
RM2|P|C52801	1139_AF	85413
RM2|P|C49527	1139_AF	85413
RM2|P|C3472	1139_AF	85413
RM2|P|C61250	1139_AF	85413
RM2|P|C40217	1139_AF	85413
RM2|P|C22700	1139_AF	85413
RM2|P|C44408	1139_AF	85413
RM2|P|C4115	1139_AF	85413
RM2|P|C28467	1139_AF	85413
RM2|P|C35566	1139_AF	85413
RM2|P|C53957	1139_AF	85413
RM2|P|C59434	1139_AF	85413
RM2|P|C54321	1139_AF	85413
RM2|P|C59802	1139_AF	85413
RM2|P|C20910	1139_AF	85413
RM2|P|C28745	1139_AF	85413
RM2|P|C17748	1139_AF	85413
RM2|P|C39126	1139_AF	85413
RM2|P|C4206	1139_AF	85413
RM2|P|C60699	1139_AF	85413
RM2|P|C38303	1139_AF	85413
RM2|P|C13560	1139_AF	85413
RM2|P|C23589	1139_AF	85413
RM2|P|C60646	1139_AF	85413
RM2|P|C39300	1139_AF	85413
RM2|P|C7024	1139_AF	85413
RM2|P|C17311	1139_AF	85413
RM2|P|C42048	1139_AF	85413
RM2|P|C28364	1139_AF	85413
RM2|P|C15756	1139_AF	85413
RM2|P|C11534	1139_AF	85413
RM2|P|C49503	1139_AF	85413
RM2|P|C27804	1139_AF	85413
RM2|P|C39937	1139_AF	85413
RM2|P|C27731	1139_AF	85413
RM2|P|C35797	1139_AF	85413
RM2|P|C13899	1139_AF	85413
RM2|P|C28014	1139_AF	85413
RM2|P|C8873	1139_AF	85413
RM2|P|C30028	1139_AF	85413
RM2|P|C55909	1139_AF	85413
RM2|P|C9102	1139_AF	85413
RM2|P|C28453	1139_AF	85413
RM2|P|C8016	1139_AF	85413
RM2|P|C4561	1139_AF	85413
RM2|P|C20036	1139_AF	85413
RM2|P|C62515	1139_AF	85413
RM2|P|C41041	1139_AF	85413
RM2|P|C40539	1139_AF	85413
RM2|P|C58233	1139_AF	85413
RM2|P|C5165	1139_AF	85413
RM2|P|C17553	1139_AF	85413
RM2|P|C44086	1139_AF	85413
RM2|P|C9557	1139_AF	85413
RM2|P|C38319	1139_AF	85413
RM2|P|C58497	1139_AF	85413
RM2|P|C31089	1139_AF	85413
RM2|P|C62001	1139_AF	85413
RM2|P|C23638	1139_AF	85413
RM2|P|C46368	1139_AF	85413
RM2|P|C36625	1139_AF	85413
RM2|P|C57243	1139_AF	85413
RM2|P|C17516	1139_AF	85413
RM2|P|C18193	1139_AF	85413
RM2|P|C47205	1139_AF	85413
RM2|P|C2032	1139_AF	85413
RM2|P|C19176	1139_AF	85413
RM2|P|C50250	1139_AF	85413
RM2|P|C42188	1139_AF	85413
RM2|P|C4012	1139_AF	85413
RM2|P|C20907	1139_AF	85413
RM2|P|C57401	1139_AF	85413
RM2|P|C45201	1139_AF	85413
RM2|P|C9817	1139_AF	85413
RM2|P|C50920	1139_AF	85413
RM2|P|C29889	1139_AF	85413
RM2|P|C57114	1139_AF	85413
RM2|P|C61665	1139_AF	85413
RM2|P|C31908	1139_AF	85413
RM2|P|C20887	1139_AF	85413
RM2|P|C22960	1139_AF	85413
RM2|P|C19870	1139_AF	85413
RM2|P|C26635	1139_AF	85413
RM2|P|C38352	1139_AF	85413
RM2|P|C34569	1139_AF	85413
RM2|P|C28275	1139_AF	85413
RM2|P|C8949	1139_AF	85413
RM2|P|C18599	1139_AF	85413
RM2|P|C49662	1139_AF	85413
RM2|P|C31534	1139_AF	85413
RM2|P|C45405	1139_AF	85413
RM2|P|C6975	1139_AF	85413
RM2|P|C21839	1139_AF	85413
RM2|P|C120	1139_AF	85413
RM2|P|C10928	1139_AF	85413
RM2|P|C37458	1139_AF	85413
RM2|P|C45428	1139_AF	85413
RM2|P|C36498	1139_AF	85413
RM2|P|C54593	1139_AF	85413
RM2|P|C21827	1139_AF	85413
RM2|P|C33820	1139_AF	85413
RM2|P|C3639	1139_AF	85413
RM2|P|C34275	1139_AF	85413
RM2|P|C60374	1139_AF	85413
RM2|P|C32868	1139_AF	85413
RM2|P|C28262	1139_AF	85413
RM2|P|C58525	1139_AF	85413
RM2|P|C38040	1139_AF	85413
RM2|P|C59420	1139_AF	85413
RM2|P|C58829	1139_AF	85413
RM2|P|C57488	1139_AF	85413
RM2|P|C29798	1139_AF	85413
RM2|P|C50734	1139_AF	85413
RM2|P|C9250	1139_AF	85413
RM2|P|C23377	1139_AF	85413
RM2|P|C38958	1139_AF	85413
RM2|P|C18817	1139_AF	85413
RM2|P|C19424	1139_AF	85413
RM2|P|C20178	1139_AF	85413
RM2|P|C3388	1139_AF	85413
RM2|P|C33650	1139_AF	85413
RM2|P|C35839	1139_AF	85413
RM2|P|C42519	1139_AF	85413
RM2|P|C36691	1139_AF	85413
RM2|P|C54075	1139_AF	85413
RM2|P|C48046	1139_AF	85413
RM2|P|C42574	1139_AF	85413
RM2|P|C7721	1139_AF	85413
RM2|P|C55630	1139_AF	85413
RM2|P|C13942	1139_AF	85413
RM2|P|C39104	1139_AF	85413
RM2|P|C43047	1139_AF	85413
RM2|P|C10855	1139_AF	85413
RM2|P|C59012	1139_AF	85413
RM2|P|C59345	1139_AF	85413
RM2|P|C58019	1139_AF	85413
RM2|P|C23021	1139_AF	85413
RM2|P|C57285	1139_AF	85413
RM2|P|C40499	1139_AF	85413
RM2|P|C52718	1139_AF	85413
RM2|P|C60119	1139_AF	85413
RM2|P|C46752	1139_AF	85413
RM2|P|C10032	1139_AF	85413
RM2|P|C4066	1139_AF	85413
RM2|P|C4751	1139_AF	85413
RM2|P|C24512	1139_AF	85413
RM2|P|C36243	1139_AF	85413
RM2|P|C1841	1139_AF	85413
RM2|P|C39325	1139_AF	85413
RM2|P|C27629	1139_AF	85413
RM2|P|C8053	1139_AF	85413
RM2|P|C61631	1139_AF	85413
RM2|P|C58070	1139_AF	85413
RM2|P|C37571	1139_AF	85413
RM2|P|C55346	1139_AF	85413
RM2|P|C2142	1139_AF	85413
RM2|P|C50170	1139_AF	85413
RM2|P|C20011	1139_AF	85413
RM2|P|C63316	1139_AF	85413
RM2|P|C60189	1139_AF	85413
RM2|P|C29599	1139_AF	85413
RM2|P|C28981	1139_AF	85413
RM2|P|C11566	1139_AF	85413
RM2|P|C26821	1139_AF	85413
RM2|P|C53710	1139_AF	85413
RM2|P|C45835	1139_AF	85413
RM2|P|C48425	1139_AF	85413
RM2|P|C28596	1139_AF	85413
RM2|P|C28129	1139_AF	85413
RM2|P|C32378	1139_AF	85413
RM2|P|C8246	1139_AF	85413
RM2|P|C24171	1139_AF	85413
RM2|P|C41119	1139_AF	85413
RM2|P|C12099	1139_AF	85413
RM2|P|C50996	1139_AF	85413
RM2|P|C62907	1139_AF	85413
RM2|P|C45360	1139_AF	85413
RM2|P|C1917	1139_AF	85413
RM2|P|C49707	1139_AF	85413
RM2|P|C48173	1139_AF	85413
RM2|P|C48822	1139_AF	85413
RM2|P|C56507	1139_AF	85413
RM2|P|C59882	1139_AF	85413
RM2|P|C1749	1139_AF	85413
RM2|P|C14958	1139_AF	85413
RM2|P|C29809	1139_AF	85413
RM2|P|C37795	1139_AF	85413
RM2|P|C61308	1139_AF	85413
RM2|P|C32854	1139_AF	85413
RM2|P|C51916	1139_AF	85413
RM2|P|C1248	1139_AF	85413
RM2|P|C61028	1139_AF	85413
RM2|P|C11083	1139_AF	85413
RM2|P|C6453	1139_AF	85413
RM2|P|C36668	1139_AF	85413
RM2|P|C34840	1139_AF	85413
RM2|P|C51518	1139_AF	85413
RM2|P|C18389	1139_AF	85413
RM2|P|C9465	1139_AF	85413
RM2|P|C789	1139_AF	85413
RM2|P|C52014	1139_AF	85413
RM2|P|C7264	1139_AF	85413
RM2|P|C47953	1139_AF	85413
RM2|P|C57137	1139_AF	85413
RM2|P|C11002	1139_AF	85413
RM2|P|C50033	1139_AF	85413
RM2|P|C12742	1139_AF	85413
RM2|P|C33877	1139_AF	85413
RM2|P|C50767	1139_AF	85413
RM2|P|C31903	1139_AF	85413
RM2|P|C29944	1139_AF	85413
RM2|P|C21375	1139_AF	85413
RM2|P|C57577	1139_AF	85413
RM2|P|C59694	1139_AF	85413
RM2|P|C47420	1139_AF	85413
RM2|P|C37773	1139_AF	85413
RM2|P|C40371	1139_AF	85413
RM2|P|C55899	1139_AF	85413
RM2|P|C15298	1139_AF	85413
RM2|P|C29823	1139_AF	85413
RM2|P|C31285	1139_AF	85413
RM2|P|C34296	1139_AF	85413
RM2|P|C22507	1139_AF	85413
RM2|P|C30399	1139_AF	85413
RM2|P|C48737	1139_AF	85413
RM2|P|C10315	1139_AF	85413
RM2|P|C11922	1139_AF	85413
RM2|P|C55921	1139_AF	85413
RM2|P|C17823	1139_AF	85413
RM2|P|C57869	1139_AF	85413
RM2|P|C24019	1139_AF	85413
RM2|P|C58736	1139_AF	85413
RM2|P|C28247	1139_AF	85413
RM2|P|C56759	1139_AF	85413
RM2|P|C51184	1139_AF	85413
RM2|P|C31647	1139_AF	85413
RM2|P|C31984	1139_AF	85413
RM2|P|C61748	1139_AF	85413
RM2|P|C14237	1139_AF	85413
RM2|P|C7298	1139_AF	85413
RM2|P|C54247	1139_AF	85413
RM2|P|C7313	1139_AF	85413
RM2|P|C57093	1139_AF	85413
RM2|P|C41504	1139_AF	85413
RM2|P|C25215	1139_AF	85413
RM2|P|C31746	1139_AF	85413
RM2|P|C22373	1139_AF	85413
RM2|P|C22120	1139_AF	85413
RM2|P|C39569	1139_AF	85413
RM2|P|C6711	1139_AF	85413
RM2|P|C48197	1139_AF	85413
RM2|P|C25658	1139_AF	85413
RM2|P|C30042	1139_AF	85413
RM2|P|C22299	1139_AF	85413
RM2|P|C44272	1139_AF	85413
RM2|P|C35732	1139_AF	85413
RM2|P|C57870	1139_AF	85413
RM2|P|C6916	1139_AF	85413
RM2|P|C40819	1139_AF	85413
RM2|P|C46362	1139_AF	85413
RM2|P|C9142	1139_AF	85413
RM2|P|C7707	1139_AF	85413
RM2|P|C51769	1139_AF	85413
RM2|P|C45197	1139_AF	85413
RM2|P|C61139	1139_AF	85413
RM2|P|C17552	1139_AF	85413
RM2|P|C814	1139_AF	85413
RM2|P|C44540	1139_AF	85413
RM2|P|C37846	1139_AF	85413
RM2|P|C19956	1139_AF	85413
RM2|P|C2409	1139_AF	85413
RM2|P|C5935	1139_AF	85413
RM2|P|C7870	1139_AF	85413
RM2|P|C28977	1139_AF	85413
RM2|P|C32603	1139_AF	85413
RM2|P|C18546	1139_AF	85413
RM2|P|C38849	1139_AF	85413
RM2|P|C45595	1139_AF	85413
RM2|P|C59980	1139_AF	85413
RM2|P|C58947	1139_AF	85413
RM2|P|C41463	1139_AF	85413
RM2|P|C35993	1139_AF	85413
RM2|P|C6182	1139_AF	85413
RM2|P|C58763	1139_AF	85413
RM2|P|C52468	1139_AF	85413
RM2|P|C61386	1139_AF	85413
RM2|P|C52892	1139_AF	85413
RM2|P|C21848	1139_AF	85413
RM2|P|C34828	1139_AF	85413
RM2|P|C49160	1139_AF	85413
RM2|P|C31809	1139_AF	85413
RM2|P|C27847	1139_AF	85413
RM2|P|C7341	1139_AF	85413
RM2|P|C19166	1139_AF	85413
RM2|P|C40572	1139_AF	85413
RM2|P|C29383	1139_AF	85413
RM2|P|C13303	1139_AF	85413
RM2|P|C27867	1139_AF	85413
RM2|P|C56838	1139_AF	85413
RM2|P|C61151	1139_AF	85413
RM2|P|C39269	1139_AF	85413
RM2|P|C20835	1139_AF	85413
RM2|P|C54019	1139_AF	85413
RM2|P|C5270	1139_AF	85413
RM2|P|C17365	1139_AF	85413
RM2|P|C15677	1139_AF	85413
RM2|P|C17226	1139_AF	85413
RM2|P|C6935	1139_AF	85413
RM2|P|C17139	1139_AF	85413
RM2|P|C3559	1139_AF	85413
RM2|P|C59652	1139_AF	85413
RM2|P|C40153	1139_AF	85413
RM2|P|C1461	1139_AF	85413
RM2|P|C50312	1139_AF	85413
RM2|P|C49810	1139_AF	85413
RM2|P|C35298	1139_AF	85413
RM2|P|C49926	1139_AF	85413
RM2|P|C13463	1139_AF	85413
RM2|P|C60890	1139_AF	85413
RM2|P|C48307	1139_AF	85413
RM2|P|C58387	1139_AF	85413
RM2|P|C4942	1139_AF	85413
RM2|P|C23087	1139_AF	85413
RM2|P|C20975	1139_AF	85413
RM2|P|C14583	1139_AF	85413
RM2|P|C3280	1139_AF	85413
RM2|P|C37574	1139_AF	85413
RM2|P|C21157	1139_AF	85413
RM2|P|C44283	1139_AF	85413
RM2|P|C16457	1139_AF	85413
RM2|P|C9083	1139_AF	85413
RM2|P|C18478	1139_AF	85413
RM2|P|C20057	1139_AF	85413
RM2|P|C38294	1139_AF	85413
RM2|P|C54630	1139_AF	85413
RM2|P|C48029	1139_AF	85413
RM2|P|C4795	1139_AF	85413
RM2|P|C53687	1139_AF	85413
RM2|P|C60101	1139_AF	85413
RM2|P|C32950	1139_AF	85413
RM2|P|C13442	1139_AF	85413
RM2|P|C36672	1139_AF	85413
RM2|P|C35281	1139_AF	85413
RM2|P|C30989	1139_AF	85413
RM2|P|C25189	1139_AF	85413
RM2|P|C59770	1139_AF	85413
RM2|P|C59702	1139_AF	85413
